bald eagle,new york,september 02
albatross,kentucky,may 24
albatross,michigan,june 21
heron,missouri,july 18
common teal,michigan,june 15
little grebe,kansas,july 02
stork,kansas,september 10
vulture,kentucky,july 16
common teal,kentucky,august 01
little grebe,michigan,august 03
vulture,missouri,september 22
shoebill,kentucky,june 19
stork,new york,september 20
little grebe,missouri,may 23
common teal,michigan,june 20
flamingo,michigan,september 11
common teal,new york,may 08
stork,kansas,august 19
shoebill,new york,april 28
heron,kentucky,july 14
little grebe,michigan,may 15
little grebe,michigan,july 18
little grebe,missouri,april 22
stork,kentucky,april 29
common teal,kansas,may 26
common teal,missouri,august 02
little grebe,new york,june 20
stork,maine,october 14
little grebe,kansas,july 22
common teal,missouri,august 19
common teal,michigan,july 19
common teal,michigan,september 19
flamingo,michigan,april 21
bald eagle,kentucky,june 07
flamingo,kentucky,september 08
vulture,michigan,july 02
heron,missouri,september 22
shoebill,new york,may 16
flamingo,kentucky,june 24
vulture,missouri,august 08
long-tailed duck,michigan,july 01
bald eagle,michigan,july 30
albatross,michigan,september 15
stork,new york,june 30
common teal,michigan,march 22
albatross,maine,july 19
long-tailed duck,michigan,may 23
albatross,michigan,may 10
common teal,maine,october 06
flamingo,maine,june 13
long-tailed duck,new york,may 05
little grebe,missouri,july 14
heron,missouri,june 12
little grebe,kentucky,july 04
flamingo,maine,august 21
shoebill,michigan,june 15
common teal,maine,april 28
flamingo,maine,august 07
vulture,michigan,july 06
albatross,maine,june 21
stork,missouri,july 14
heron,kansas,september 02
vulture,kansas,august 23
stork,michigan,july 28
flamingo,missouri,july 30
bald eagle,michigan,may 29
shoebill,kentucky,october 13
flamingo,maine,july 03
heron,maine,june 05
flamingo,kentucky,may 19
stork,missouri,july 09
bald eagle,michigan,july 15
stork,new york,june 26
heron,kansas,august 31
shoebill,new york,august 17
bald eagle,kansas,june 17
stork,kansas,june 01
common teal,kentucky,june 09
vulture,maine,august 16
heron,kansas,june 22
heron,missouri,july 17
vulture,maine,june 18
common teal,maine,july 25
bald eagle,kentucky,august 18
vulture,michigan,november 04
flamingo,kansas,april 07
vulture,missouri,may 18
albatross,kansas,june 29
bald eagle,kentucky,april 15
common teal,maine,august 29
little grebe,missouri,july 10
albatross,michigan,july 03
flamingo,missouri,august 31
flamingo,kansas,june 16
bald eagle,kentucky,september 21
little grebe,new york,july 26
long-tailed duck,maine,july 11
little grebe,kentucky,may 17
vulture,kentucky,july 05
stork,michigan,august 23
vulture,michigan,august 02
bald eagle,michigan,august 08
long-tailed duck,kentucky,june 05
flamingo,kentucky,august 22
bald eagle,maine,june 10
common teal,missouri,may 18
stork,kansas,june 05
shoebill,kansas,september 16
little grebe,missouri,june 20
little grebe,michigan,august 10
flamingo,new york,august 01
long-tailed duck,kentucky,july 27
flamingo,maine,november 07
stork,missouri,august 31
common teal,new york,august 10
shoebill,missouri,july 10
heron,kansas,august 01
long-tailed duck,maine,april 14
shoebill,kentucky,may 06
stork,maine,june 01
common teal,michigan,april 02
long-tailed duck,new york,august 15
albatross,missouri,august 01
heron,kansas,july 08
long-tailed duck,missouri,july 25
stork,kansas,august 29
stork,new york,august 11
common teal,maine,august 06
little grebe,kansas,august 30
bald eagle,new york,september 17
heron,kentucky,october 14
little grebe,maine,july 06
stork,michigan,august 09
stork,kentucky,august 03
albatross,kentucky,september 25
bald eagle,maine,august 05
long-tailed duck,maine,july 26
common teal,kentucky,may 01
stork,missouri,august 25
albatross,kentucky,june 01
little grebe,new york,august 14
common teal,kansas,october 10
vulture,new york,july 18
long-tailed duck,missouri,september 21
little grebe,kentucky,june 06
albatross,maine,september 25
bald eagle,michigan,september 25
shoebill,kentucky,september 27
little grebe,new york,august 11
stork,kansas,september 03
flamingo,kentucky,april 10
little grebe,maine,june 11
vulture,maine,june 21
shoebill,kansas,june 03
heron,kansas,june 15
flamingo,missouri,july 18
stork,kansas,october 29
common teal,missouri,september 16
vulture,missouri,september 26
flamingo,missouri,june 30
heron,kentucky,october 10
albatross,kentucky,august 25
bald eagle,new york,september 03
stork,maine,july 01
common teal,kansas,june 25
flamingo,new york,may 02
little grebe,new york,september 20
little grebe,missouri,june 01
stork,kentucky,july 16
common teal,kentucky,august 28
bald eagle,missouri,october 03
long-tailed duck,missouri,august 11
albatross,new york,june 16
albatross,kansas,august 28
albatross,missouri,march 21
long-tailed duck,new york,may 22
stork,kansas,september 05
common teal,new york,september 14
little grebe,maine,june 23
bald eagle,michigan,june 07
heron,michigan,august 22
little grebe,kentucky,september 21
flamingo,kentucky,may 13
shoebill,michigan,august 17
common teal,missouri,june 01
heron,michigan,july 23
common teal,kentucky,september 06
shoebill,missouri,may 08
shoebill,missouri,august 18
shoebill,kentucky,august 22
shoebill,kansas,august 01
common teal,kentucky,july 06
little grebe,missouri,july 08
common teal,missouri,december 03
long-tailed duck,maine,july 01
flamingo,michigan,october 31
albatross,kansas,august 15
little grebe,maine,august 15
common teal,missouri,december 31
long-tailed duck,maine,june 08
stork,new york,june 14
little grebe,maine,july 29
albatross,missouri,april 30
vulture,new york,june 21
stork,missouri,august 12
bald eagle,kentucky,july 24
long-tailed duck,missouri,august 17
shoebill,michigan,june 19
common teal,michigan,july 23
long-tailed duck,michigan,july 15
little grebe,new york,september 02
stork,missouri,april 29
shoebill,missouri,june 04
bald eagle,new york,august 01
vulture,kansas,september 30
heron,michigan,june 17
long-tailed duck,kansas,october 30
shoebill,missouri,june 19
flamingo,michigan,august 16
heron,new york,august 05
long-tailed duck,maine,may 19
stork,missouri,september 06
flamingo,kentucky,august 09
bald eagle,kansas,august 22
little grebe,missouri,may 31
flamingo,michigan,august 31
bald eagle,new york,june 30
shoebill,michigan,july 25
stork,missouri,august 30
flamingo,kentucky,august 24
common teal,new york,august 24
bald eagle,maine,april 07
bald eagle,new york,july 11
bald eagle,new york,august 02
long-tailed duck,kentucky,july 13
heron,new york,april 28
vulture,kansas,august 08
flamingo,michigan,november 09
long-tailed duck,maine,july 27
long-tailed duck,missouri,july 30
little grebe,michigan,april 13
stork,kansas,july 09
shoebill,kansas,july 10
shoebill,michigan,october 16
stork,kentucky,july 09
albatross,missouri,august 27
bald eagle,new york,june 08
stork,kentucky,june 10
stork,new york,july 07
flamingo,michigan,august 19
shoebill,new york,july 05
common teal,new york,april 27
common teal,michigan,july 27
little grebe,new york,september 09
common teal,kansas,august 12
bald eagle,kansas,june 25
albatross,kentucky,september 05
vulture,michigan,july 02
heron,michigan,april 07
stork,new york,july 27
shoebill,michigan,february 24
long-tailed duck,kansas,august 21
shoebill,kansas,june 20
long-tailed duck,new york,july 16
vulture,michigan,march 02
vulture,kentucky,july 17
little grebe,new york,september 10
vulture,new york,september 05
shoebill,missouri,may 27
flamingo,kansas,june 14
common teal,kentucky,august 31
vulture,kentucky,may 04
bald eagle,michigan,september 18
long-tailed duck,missouri,july 11
little grebe,maine,july 14
flamingo,missouri,july 20
vulture,new york,july 26
flamingo,missouri,august 23
flamingo,michigan,july 11
little grebe,maine,june 22
bald eagle,new york,july 03
albatross,michigan,september 12
albatross,kansas,june 17
flamingo,new york,july 15
stork,missouri,july 22
long-tailed duck,michigan,august 17
bald eagle,new york,december 01
albatross,michigan,november 01
long-tailed duck,missouri,july 16
shoebill,michigan,july 25
heron,michigan,june 20
heron,maine,july 31
flamingo,kansas,may 30
stork,michigan,may 09
albatross,maine,july 16
albatross,kentucky,july 21
albatross,missouri,may 19
stork,michigan,june 19
bald eagle,kentucky,june 03
common teal,new york,june 09
flamingo,michigan,july 31
heron,kansas,september 03
heron,missouri,june 26
flamingo,missouri,august 18
shoebill,kansas,september 12
long-tailed duck,new york,may 28
long-tailed duck,missouri,june 01
little grebe,missouri,july 18
little grebe,new york,august 05
vulture,michigan,june 25
little grebe,kentucky,july 11
albatross,missouri,april 29
shoebill,maine,august 04
little grebe,new york,may 23
flamingo,michigan,april 13
albatross,kentucky,july 03
heron,new york,august 11
bald eagle,kentucky,september 25
flamingo,new york,july 31
flamingo,michigan,july 05
albatross,kansas,july 26
stork,kentucky,june 20
common teal,maine,august 26
flamingo,kansas,june 25
long-tailed duck,maine,august 07
little grebe,kentucky,august 04
little grebe,maine,june 27
long-tailed duck,new york,december 02
common teal,kansas,december 03
long-tailed duck,missouri,june 17
stork,kentucky,june 15
albatross,kentucky,june 23
long-tailed duck,maine,august 02
bald eagle,new york,april 28
stork,new york,august 29
albatross,missouri,july 10
little grebe,kentucky,may 25
shoebill,kansas,june 13
heron,missouri,july 06
albatross,kentucky,july 29
long-tailed duck,kansas,july 07
bald eagle,kansas,september 26
stork,maine,july 09
albatross,maine,august 12
stork,maine,june 19
vulture,maine,august 03
common teal,new york,august 11
bald eagle,missouri,september 19
shoebill,new york,may 24
little grebe,kansas,july 11
bald eagle,maine,august 29
flamingo,kansas,august 23
stork,missouri,august 04
shoebill,michigan,may 26
long-tailed duck,new york,june 30
stork,kansas,may 11
bald eagle,kentucky,june 21
bald eagle,maine,july 17
common teal,kansas,june 30
flamingo,new york,june 08
little grebe,michigan,july 15
bald eagle,michigan,june 03
vulture,kentucky,july 15
stork,maine,june 03
long-tailed duck,maine,august 06
flamingo,kentucky,september 19
flamingo,kansas,october 27
bald eagle,maine,may 11
albatross,new york,august 19
flamingo,missouri,september 05
common teal,michigan,september 24
shoebill,kansas,june 22
common teal,kansas,april 21
heron,missouri,july 27
shoebill,maine,october 10
long-tailed duck,kentucky,july 16
flamingo,maine,july 20
stork,kentucky,september 07
flamingo,new york,june 18
stork,new york,july 01
albatross,maine,june 12
heron,kentucky,june 23
heron,michigan,august 18
bald eagle,maine,july 20
albatross,missouri,june 28
little grebe,kentucky,july 06
albatross,new york,june 17
long-tailed duck,michigan,july 20
long-tailed duck,new york,july 14
heron,maine,june 28
stork,new york,september 03
common teal,new york,july 15
heron,michigan,august 11
common teal,michigan,august 11
bald eagle,kansas,august 31
long-tailed duck,new york,september 21
common teal,missouri,august 26
shoebill,missouri,june 20
little grebe,kansas,august 26
shoebill,michigan,may 20
shoebill,maine,august 03
vulture,missouri,july 30
shoebill,kansas,june 29
long-tailed duck,kentucky,july 01
stork,kansas,june 15
long-tailed duck,maine,may 24
common teal,new york,july 07
vulture,michigan,march 13
common teal,maine,april 10
little grebe,kentucky,july 06
albatross,kentucky,july 30
little grebe,kentucky,september 10
common teal,kansas,july 19
heron,maine,august 21
bald eagle,kentucky,july 15
vulture,maine,september 26
little grebe,michigan,august 24
common teal,missouri,june 09
little grebe,missouri,september 27
bald eagle,kentucky,july 10
stork,missouri,june 07
bald eagle,kentucky,october 05
shoebill,new york,may 25
flamingo,michigan,july 26
common teal,maine,june 15
common teal,kansas,september 09
heron,missouri,october 17
heron,kansas,august 09
heron,kansas,june 17
shoebill,kansas,july 29
heron,michigan,july 09
albatross,maine,may 31
common teal,maine,june 10
stork,missouri,august 26
common teal,new york,september 30
vulture,new york,september 22
long-tailed duck,new york,july 13
albatross,kentucky,september 12
long-tailed duck,missouri,august 14
heron,new york,july 10
long-tailed duck,kentucky,july 14
little grebe,missouri,august 06
common teal,missouri,july 20
stork,maine,june 18
heron,missouri,july 03
long-tailed duck,missouri,november 07
little grebe,michigan,may 31
albatross,kentucky,august 02
heron,missouri,july 31
shoebill,michigan,february 09
common teal,kentucky,may 25
common teal,missouri,april 13
stork,kentucky,august 15
albatross,maine,august 09
heron,maine,september 04
vulture,new york,july 05
common teal,kansas,june 08
common teal,michigan,july 12
bald eagle,maine,may 22
albatross,new york,october 23
flamingo,maine,june 25
little grebe,missouri,june 26
vulture,kentucky,september 21
heron,michigan,july 23
bald eagle,kansas,october 27
albatross,new york,august 29
albatross,missouri,july 16
shoebill,michigan,august 15
heron,maine,july 11
bald eagle,kansas,june 18
bald eagle,michigan,august 07
little grebe,maine,july 28
common teal,michigan,august 21
flamingo,maine,may 31
little grebe,new york,july 19
little grebe,kansas,september 22
stork,michigan,april 17
heron,new york,september 18
shoebill,kansas,august 08
common teal,kansas,august 17
little grebe,michigan,july 07
stork,missouri,july 25
long-tailed duck,missouri,october 27
long-tailed duck,maine,august 23
stork,missouri,july 23
stork,missouri,june 01
common teal,missouri,may 20
heron,kentucky,july 12
stork,kentucky,september 14
flamingo,maine,august 05
long-tailed duck,missouri,august 09
bald eagle,new york,september 10
little grebe,missouri,july 05
flamingo,new york,june 16
shoebill,new york,july 29
flamingo,kansas,september 29
stork,kentucky,july 03
flamingo,michigan,august 06
vulture,kentucky,october 13
common teal,missouri,july 25
long-tailed duck,maine,july 24
common teal,maine,september 03
vulture,maine,may 21
flamingo,maine,july 28
little grebe,kentucky,april 17
flamingo,michigan,july 05
bald eagle,new york,august 02
shoebill,new york,july 23
flamingo,new york,july 21
little grebe,michigan,june 23
heron,kansas,october 03
albatross,kentucky,june 25
long-tailed duck,new york,august 08
albatross,missouri,july 30
bald eagle,kansas,august 23
vulture,missouri,august 03
heron,missouri,july 06
long-tailed duck,new york,september 15
little grebe,maine,august 02
shoebill,kansas,august 06
heron,maine,september 13
albatross,maine,april 29
bald eagle,maine,october 15
heron,kansas,september 12
little grebe,maine,july 09
heron,new york,may 30
little grebe,kansas,july 28
little grebe,michigan,october 16
heron,missouri,august 17
stork,maine,september 05
bald eagle,missouri,july 31
albatross,michigan,july 23
flamingo,new york,may 12
shoebill,kansas,april 13
albatross,michigan,august 20
bald eagle,kansas,october 07
albatross,missouri,august 15
little grebe,maine,june 24
long-tailed duck,kentucky,april 25
vulture,kansas,may 08
heron,michigan,august 21
vulture,kansas,august 29
shoebill,new york,july 18
flamingo,new york,july 04
common teal,kansas,july 02
flamingo,michigan,july 13
heron,kansas,november 03
bald eagle,missouri,july 21
vulture,kentucky,september 17
bald eagle,kansas,june 06
bald eagle,missouri,may 23
vulture,maine,september 02
flamingo,missouri,august 13
stork,kentucky,september 20
bald eagle,kansas,september 30
heron,michigan,june 14
vulture,maine,august 21
bald eagle,michigan,june 23
stork,michigan,august 17
little grebe,maine,july 09
common teal,new york,august 12
shoebill,michigan,july 05
heron,missouri,june 11
stork,maine,august 17
heron,new york,july 21
albatross,michigan,september 19
heron,missouri,july 10
stork,michigan,june 10
flamingo,michigan,april 09
long-tailed duck,missouri,october 02
vulture,kansas,august 31
heron,kansas,july 17
bald eagle,missouri,june 10
common teal,kansas,august 23
stork,missouri,may 16
albatross,missouri,october 06
shoebill,kansas,september 13
albatross,missouri,june 20
albatross,missouri,august 07
little grebe,kansas,august 23
long-tailed duck,michigan,july 12
long-tailed duck,kansas,june 14
vulture,kansas,july 11
flamingo,kansas,july 14
albatross,maine,april 24
flamingo,missouri,august 04
bald eagle,michigan,august 07
heron,kansas,september 07
shoebill,missouri,june 29
albatross,kentucky,july 12
flamingo,missouri,september 24
shoebill,kansas,june 10
flamingo,missouri,september 23
little grebe,maine,july 05
shoebill,kansas,august 05
long-tailed duck,kansas,july 17
common teal,michigan,august 09
stork,maine,august 19
vulture,kansas,october 22
flamingo,maine,july 24
heron,kansas,june 06
bald eagle,michigan,april 10
albatross,kansas,july 19
vulture,kansas,july 31
shoebill,missouri,october 08
bald eagle,missouri,july 11
stork,kentucky,july 17
vulture,kentucky,july 08
albatross,missouri,june 13
common teal,new york,july 16
bald eagle,maine,august 25
flamingo,kentucky,march 12
albatross,michigan,july 22
common teal,kansas,august 18
long-tailed duck,maine,august 07
long-tailed duck,maine,august 09
vulture,maine,august 21
heron,maine,may 24
heron,kansas,august 20
albatross,maine,may 02
stork,new york,july 27
long-tailed duck,missouri,april 02
bald eagle,kansas,august 07
flamingo,new york,may 24
flamingo,kentucky,may 12
heron,kansas,july 02
stork,missouri,may 08
albatross,missouri,june 05
flamingo,kansas,may 29
little grebe,missouri,july 05
stork,kentucky,july 28
heron,michigan,september 11
vulture,michigan,june 05
bald eagle,new york,august 07
albatross,michigan,july 21
vulture,new york,june 11
flamingo,kansas,july 25
shoebill,missouri,july 20
bald eagle,missouri,september 19
vulture,new york,september 03
little grebe,new york,july 05
long-tailed duck,michigan,may 30
little grebe,maine,august 30
heron,michigan,july 06
flamingo,maine,august 17
heron,kansas,august 03
shoebill,kansas,june 26
flamingo,kentucky,april 28
stork,kentucky,september 20
bald eagle,missouri,june 15
shoebill,maine,june 04
stork,maine,june 03
long-tailed duck,new york,november 15
shoebill,kentucky,august 20
vulture,kansas,april 28
common teal,kansas,may 03
shoebill,michigan,july 02
shoebill,maine,july 29
vulture,new york,august 03
heron,maine,august 26
flamingo,maine,august 19
little grebe,michigan,september 24
stork,new york,october 18
heron,kansas,june 23
common teal,kansas,june 19
flamingo,new york,august 08
long-tailed duck,missouri,july 12
little grebe,missouri,august 10
bald eagle,michigan,august 29
flamingo,maine,august 06
albatross,missouri,september 09
long-tailed duck,maine,july 16
stork,kentucky,july 26
bald eagle,kansas,august 25
stork,new york,june 14
little grebe,missouri,july 22
stork,new york,august 25
vulture,kansas,june 26
flamingo,kansas,april 28
little grebe,michigan,may 04
shoebill,michigan,june 09
long-tailed duck,maine,august 11
common teal,maine,july 03
little grebe,missouri,july 26
little grebe,maine,july 07
vulture,kentucky,june 16
shoebill,new york,april 24
long-tailed duck,kentucky,august 03
long-tailed duck,missouri,july 16
bald eagle,maine,may 17
flamingo,maine,july 08
shoebill,michigan,september 01
heron,missouri,october 09
long-tailed duck,new york,april 26
flamingo,kansas,september 04
flamingo,missouri,july 31
little grebe,maine,august 18
shoebill,michigan,april 18
long-tailed duck,michigan,july 20
little grebe,kansas,june 30
heron,maine,august 20
little grebe,missouri,july 07
bald eagle,michigan,june 28
long-tailed duck,new york,june 05
heron,kansas,june 22
shoebill,kentucky,august 11
flamingo,new york,june 07
bald eagle,kansas,august 17
long-tailed duck,missouri,april 29
shoebill,maine,september 05
albatross,kentucky,september 23
shoebill,michigan,august 14
shoebill,kansas,may 12
vulture,new york,may 22
common teal,kansas,october 22
flamingo,kentucky,august 19
flamingo,kansas,june 11
bald eagle,new york,august 21
bald eagle,missouri,june 23
heron,kentucky,august 15
flamingo,kentucky,june 14
flamingo,missouri,august 13
little grebe,michigan,july 16
heron,new york,october 11
stork,maine,june 17
heron,kansas,july 31
common teal,michigan,may 19
stork,kansas,july 04
albatross,maine,august 12
shoebill,new york,august 04
heron,michigan,october 26
shoebill,michigan,june 27
little grebe,kentucky,july 17
long-tailed duck,kansas,may 20
heron,michigan,august 03
bald eagle,kansas,september 05
shoebill,kansas,july 04
vulture,maine,may 27
heron,michigan,july 09
common teal,maine,august 13
stork,kansas,july 27
shoebill,new york,june 28
shoebill,new york,july 28
bald eagle,kansas,may 18
little grebe,michigan,june 11
little grebe,new york,august 26
stork,maine,august 17
albatross,kansas,july 25
vulture,kansas,october 07
common teal,michigan,august 31
common teal,missouri,june 27
albatross,kansas,august 13
albatross,new york,june 17
stork,missouri,july 12
little grebe,kentucky,july 13
common teal,missouri,july 15
vulture,kansas,june 27
bald eagle,maine,november 24
long-tailed duck,michigan,september 26
bald eagle,kentucky,july 04
stork,new york,july 23
little grebe,kentucky,june 17
albatross,kansas,september 29
long-tailed duck,kentucky,august 28
long-tailed duck,missouri,june 17
bald eagle,kansas,july 20
bald eagle,michigan,june 26
long-tailed duck,maine,may 07
little grebe,missouri,august 29
flamingo,michigan,july 01
shoebill,michigan,july 13
shoebill,kansas,june 13
heron,michigan,june 10
bald eagle,missouri,june 20
shoebill,michigan,july 15
heron,maine,april 09
little grebe,missouri,may 14
common teal,kansas,august 20
little grebe,michigan,march 23
little grebe,missouri,august 02
bald eagle,missouri,august 29
heron,maine,august 03
long-tailed duck,maine,july 03
heron,kentucky,august 30
common teal,missouri,july 07
long-tailed duck,new york,july 10
flamingo,kentucky,may 30
vulture,missouri,june 30
stork,kentucky,august 15
shoebill,new york,august 10
bald eagle,michigan,october 21
stork,maine,july 30
long-tailed duck,missouri,june 04
shoebill,kansas,july 19
common teal,new york,may 12
stork,new york,april 18
long-tailed duck,kansas,july 13
vulture,kansas,july 14
common teal,maine,september 27
vulture,new york,march 24
little grebe,new york,may 31
common teal,maine,august 21
vulture,kentucky,august 21
flamingo,new york,september 08
bald eagle,new york,may 22
stork,missouri,august 06
stork,michigan,september 30
stork,kansas,october 07
common teal,michigan,july 18
vulture,missouri,september 19
heron,michigan,august 14
long-tailed duck,michigan,september 02
little grebe,maine,june 28
shoebill,missouri,october 28
long-tailed duck,kansas,august 15
vulture,kentucky,october 06
bald eagle,michigan,may 04
stork,missouri,august 22
stork,new york,august 27
long-tailed duck,new york,august 09
bald eagle,kansas,august 31
stork,kentucky,august 10
bald eagle,maine,august 01
stork,missouri,may 25
albatross,maine,august 23
little grebe,kentucky,september 17
shoebill,kansas,june 06
stork,kentucky,may 22
bald eagle,kansas,august 27
long-tailed duck,kansas,june 21
flamingo,maine,july 23
bald eagle,new york,july 21
heron,kentucky,september 18
stork,maine,july 29
long-tailed duck,michigan,august 10
stork,kentucky,july 01
vulture,new york,october 07
little grebe,missouri,june 10
heron,kansas,july 05
shoebill,missouri,july 20
stork,maine,september 10
stork,kentucky,august 19
long-tailed duck,kansas,july 22
vulture,michigan,september 04
little grebe,missouri,august 10
shoebill,new york,august 12
vulture,kentucky,july 26
long-tailed duck,new york,july 29
vulture,kentucky,june 17
common teal,kansas,may 20
long-tailed duck,kentucky,june 20
little grebe,kentucky,july 13
stork,kansas,july 15
common teal,missouri,august 16
albatross,kansas,september 27
little grebe,new york,september 01
albatross,kentucky,june 28
shoebill,kansas,may 23
vulture,missouri,october 29
heron,michigan,april 27
little grebe,maine,august 13
common teal,michigan,august 29
stork,maine,august 25
vulture,new york,may 17
long-tailed duck,maine,august 17
shoebill,new york,june 08
common teal,kansas,april 05
common teal,kansas,august 26
bald eagle,kentucky,october 31
heron,new york,april 23
albatross,kansas,july 24
shoebill,new york,june 14
albatross,new york,august 15
heron,new york,february 05
long-tailed duck,kansas,september 26
stork,new york,september 30
long-tailed duck,missouri,june 30
stork,michigan,august 19
little grebe,new york,july 11
vulture,michigan,august 26
vulture,kentucky,june 10
bald eagle,kentucky,may 24
bald eagle,kansas,july 23
long-tailed duck,new york,july 04
vulture,new york,june 19
vulture,kansas,august 02
common teal,kentucky,june 21
flamingo,maine,may 26
shoebill,kentucky,may 20
flamingo,new york,july 04
flamingo,new york,july 12
stork,kansas,august 08
heron,kentucky,august 10
vulture,kentucky,june 02
heron,maine,july 16
little grebe,missouri,september 09
common teal,kentucky,may 27
bald eagle,kentucky,july 16
common teal,kentucky,october 08
vulture,missouri,may 28
little grebe,kansas,august 06
stork,michigan,july 03
little grebe,michigan,august 01
bald eagle,missouri,june 26
albatross,new york,may 21
flamingo,maine,august 04
flamingo,missouri,june 14
little grebe,new york,july 22
albatross,michigan,march 20
common teal,kansas,august 24
shoebill,kansas,june 21
shoebill,kentucky,september 25
heron,new york,june 22
vulture,kansas,june 22
stork,new york,july 05
flamingo,maine,july 08
long-tailed duck,kentucky,june 11
little grebe,kansas,june 25
little grebe,missouri,september 08
common teal,new york,july 27
bald eagle,missouri,june 30
flamingo,maine,april 20
vulture,kentucky,june 22
albatross,michigan,july 21
little grebe,new york,october 12
heron,kansas,august 24
stork,new york,september 10
stork,kentucky,august 15
flamingo,kentucky,march 31
common teal,kentucky,june 27
heron,maine,june 07
albatross,new york,june 07
stork,missouri,april 12
shoebill,maine,september 09
long-tailed duck,kentucky,july 24
little grebe,maine,august 12
long-tailed duck,kentucky,july 06
shoebill,kansas,july 12
flamingo,kentucky,july 29
vulture,missouri,may 25
flamingo,maine,june 07
heron,kansas,july 29
little grebe,new york,september 01
albatross,michigan,june 27
vulture,kentucky,august 22
little grebe,kentucky,september 03
little grebe,maine,september 14
vulture,kansas,july 28
stork,kansas,september 22
common teal,kentucky,july 16
little grebe,michigan,july 12
little grebe,kentucky,april 10
shoebill,new york,june 14
little grebe,maine,may 07
long-tailed duck,maine,august 30
common teal,kansas,june 14
shoebill,missouri,august 30
heron,missouri,june 21
common teal,kansas,may 19
albatross,missouri,july 10
little grebe,kansas,august 06
bald eagle,michigan,july 17
little grebe,missouri,july 11
long-tailed duck,michigan,september 10
albatross,michigan,may 07
heron,missouri,october 14
flamingo,maine,august 28
albatross,kentucky,june 19
vulture,kansas,may 31
vulture,kansas,august 09
long-tailed duck,kansas,september 19
common teal,missouri,july 11
common teal,kansas,june 22
shoebill,new york,august 08
stork,new york,august 18
shoebill,kentucky,july 27
bald eagle,kentucky,september 29
shoebill,kentucky,september 08
little grebe,kansas,september 13
stork,michigan,july 01
albatross,missouri,august 07
little grebe,kansas,may 07
little grebe,michigan,july 25
shoebill,missouri,june 24
long-tailed duck,maine,august 29
albatross,kentucky,august 22
bald eagle,maine,july 01
common teal,maine,september 03
stork,kansas,august 03
albatross,maine,july 28
albatross,maine,july 17
albatross,michigan,july 24
albatross,maine,december 10
bald eagle,michigan,july 13
shoebill,kentucky,august 04
heron,michigan,may 19
stork,maine,july 20
long-tailed duck,michigan,june 30
stork,kentucky,june 26
bald eagle,michigan,may 22
stork,kentucky,september 19
albatross,maine,december 02
albatross,missouri,august 22
vulture,missouri,july 01
flamingo,maine,august 25
little grebe,new york,may 23
stork,michigan,september 19
vulture,new york,august 21
shoebill,missouri,july 29
flamingo,new york,july 08
shoebill,missouri,november 07
long-tailed duck,new york,july 07
common teal,new york,june 26
long-tailed duck,missouri,april 21
vulture,new york,july 15
stork,maine,may 21
shoebill,kansas,july 03
stork,kansas,august 20
long-tailed duck,michigan,april 17
stork,kentucky,april 02
little grebe,kansas,july 13
heron,new york,july 02
stork,maine,july 13
flamingo,maine,august 01
stork,new york,august 19
little grebe,missouri,july 18
heron,new york,september 10
albatross,missouri,august 10
vulture,new york,august 25
shoebill,kansas,august 04
albatross,kentucky,july 29
little grebe,kentucky,august 08
shoebill,new york,july 08
vulture,new york,may 26
common teal,missouri,july 13
stork,kentucky,may 29
stork,kentucky,may 31
bald eagle,maine,june 21
stork,kansas,june 18
shoebill,kentucky,august 20
vulture,new york,september 02
stork,kansas,august 02
common teal,kentucky,december 01
albatross,maine,may 15
common teal,kentucky,august 10
vulture,kentucky,july 14
common teal,missouri,june 12
little grebe,michigan,may 23
flamingo,maine,august 21
heron,maine,september 06
heron,new york,july 13
albatross,michigan,august 03
albatross,kentucky,april 16
shoebill,missouri,august 24
long-tailed duck,kansas,september 07
bald eagle,kansas,june 10
flamingo,maine,june 27
little grebe,new york,august 08
flamingo,new york,july 10
vulture,kentucky,june 01
long-tailed duck,new york,may 05
long-tailed duck,michigan,september 02
stork,missouri,august 17
little grebe,kansas,june 19
albatross,michigan,august 07
vulture,kansas,july 17
stork,kansas,may 24
common teal,maine,june 29
vulture,michigan,july 13
stork,maine,september 13
shoebill,kansas,june 25
vulture,new york,september 05
vulture,maine,august 08
shoebill,kentucky,august 31
long-tailed duck,new york,july 27
long-tailed duck,kentucky,august 23
stork,kentucky,june 29
common teal,missouri,august 23
vulture,kentucky,september 06
flamingo,michigan,july 26
heron,missouri,june 17
albatross,michigan,october 04
albatross,missouri,november 16
shoebill,missouri,october 12
common teal,maine,may 10
vulture,kentucky,october 04
bald eagle,kentucky,july 14
common teal,missouri,august 16
bald eagle,kansas,july 29
little grebe,new york,april 13
long-tailed duck,michigan,june 23
shoebill,kentucky,june 14
shoebill,new york,july 25
little grebe,kentucky,april 08
heron,michigan,september 06
little grebe,kansas,march 14
albatross,missouri,april 17
little grebe,maine,july 25
flamingo,new york,september 09
vulture,michigan,july 29
albatross,maine,july 11
long-tailed duck,kansas,may 24
little grebe,kentucky,july 01
flamingo,new york,october 13
shoebill,michigan,july 20
bald eagle,maine,december 31
vulture,kansas,september 09
flamingo,michigan,october 03
albatross,maine,may 29
shoebill,new york,april 10
vulture,michigan,august 22
flamingo,new york,march 29
shoebill,maine,august 21
bald eagle,kansas,july 13
flamingo,maine,august 04
little grebe,kansas,july 22
stork,kentucky,september 28
